frame,timestamp_sec,speed_px/s,distance_px/s
9816,327.5267,27.015,0.901
9817,327.5601,7.493,0.250
9818,327.5934,14.985,0.500
9819,327.6268,0.000,0.000
9820,327.6602,16.754,0.559
9821,327.6935,0.000,0.000
9822,327.7269,14.985,0.500
9823,327.7603,14.985,0.500
9824,327.7936,0.000,0.000
9825,327.8270,0.000,0.000
9826,327.8604,0.000,0.000
9827,327.8937,0.000,0.000
9828,327.9271,0.000,0.000
9829,327.9605,0.000,0.000
9830,327.9938,0.000,0.000
9831,328.0272,0.000,0.000
9832,328.0606,0.000,0.000
9833,328.0939,16.754,0.559
9834,328.1273,42.384,1.414
9835,328.1607,23.693,0.791
9836,328.1940,10.596,0.354
9837,328.2274,22.478,0.750
9838,328.2608,0.000,0.000
9839,328.2941,61.785,2.062
9840,328.3275,23.693,0.791
9841,328.3609,54.029,1.803
9842,328.3942,74.172,2.475
9843,328.4276,37.463,1.250
9844,328.4610,43.689,1.458
9845,328.4943,70.684,2.358
9846,328.5277,67.015,2.236
9847,328.5611,38.205,1.275
9848,328.5944,47.976,1.601
9849,328.6278,33.508,1.118
9850,328.6612,64.453,2.151
9851,328.6945,67.015,2.236
9852,328.7279,90.222,3.010
9853,328.7613,95.951,3.202
9854,328.7946,106.489,3.553
9855,328.8280,70.684,2.358
9856,328.8614,60.407,2.016
9857,328.8947,69.078,2.305
9858,328.9281,16.754,0.559
9859,328.9615,10.596,0.354
9860,328.9948,7.493,0.250
9861,329.0282,71.080,2.372
9862,329.0616,50.261,1.677
9863,329.0949,38.205,1.275
9864,329.1283,67.015,2.236
9865,329.1617,73.793,2.462
9866,329.1950,30.892,1.031
9867,329.2284,31.788,1.061
9868,329.2618,57.061,1.904
9869,329.2951,40.348,1.346
9870,329.3285,29.970,1.000
9871,329.3619,23.693,0.791
9872,329.3952,47.976,1.601
9873,329.4286,58.518,1.953
9874,329.4620,42.384,1.414
9875,329.4953,43.689,1.458
9876,329.5287,37.463,1.250
9877,329.5621,16.754,0.559
9878,329.5954,7.493,0.250
9879,329.6288,7.493,0.250
9880,329.6622,16.754,0.559
9881,329.6955,0.000,0.000
9882,329.7289,0.000,0.000
9883,329.7623,0.000,0.000
9884,329.7956,0.000,0.000
9885,329.8290,0.000,0.000
9886,329.8624,0.000,0.000
9887,329.8957,0.000,0.000
9888,329.9291,0.000,0.000
9889,329.9625,0.000,0.000
9890,329.9958,0.000,0.000
9891,330.0292,10.596,0.354
9892,330.0626,10.596,0.354
9893,330.0959,42.384,1.414
9894,330.1293,33.508,1.118
9895,330.1627,14.985,0.500
9896,330.1960,30.892,1.031
9897,330.2294,22.478,0.750
9898,330.2628,44.955,1.500
9899,330.2961,57.061,1.904
9900,330.3295,30.892,1.031
9901,330.3629,29.970,1.000
9902,330.3962,43.689,1.458
9903,330.4296,100.802,3.363
9904,330.4630,42.384,1.414
9905,330.4963,73.793,2.462
9906,330.5297,64.016,2.136
9907,330.5631,54.029,1.803
9908,330.5964,37.463,1.250
9909,330.6298,30.892,1.031
9910,330.6632,16.754,0.559
9911,330.6965,121.969,4.070
9912,330.7299,84.768,2.828
9913,330.7633,93.881,3.132
9914,330.7966,91.458,3.052
9915,330.8300,132.556,4.423
9916,330.8634,64.453,2.151
9917,330.8967,70.684,2.358
9918,330.9301,31.788,1.061
9919,330.9635,27.015,0.901
9920,330.9968,38.205,1.275
9921,331.0302,69.078,2.305
9922,331.0636,79.647,2.658
9923,331.0969,52.980,1.768
9924,331.1303,37.463,1.250
9925,331.1637,64.016,2.136
9926,331.1970,30.892,1.031
9927,331.2304,23.693,0.791
9928,331.2638,42.384,1.414
9929,331.2971,74.925,2.500
9930,331.3305,30.892,1.031
9931,331.3639,58.518,1.953
9932,331.3972,30.892,1.031
9933,331.4306,52.980,1.768
9934,331.4640,74.172,2.475
9935,331.4973,10.596,0.354
9936,331.5307,16.754,0.559
9937,331.5641,10.596,0.354
9938,331.5974,23.693,0.791
9939,331.6308,23.693,0.791
9940,331.6642,0.000,0.000
9941,331.6975,7.493,0.250
9942,331.7309,0.000,0.000
9943,331.7643,0.000,0.000
9944,331.7976,0.000,0.000
9945,331.8310,7.493,0.250
9946,331.8644,0.000,0.000
9947,331.8977,37.463,1.250
9948,331.9311,29.970,1.000
9949,331.9645,29.970,1.000
9950,331.9978,45.575,1.521
9951,332.0312,47.976,1.601
9952,332.0646,79.647,2.658
9953,332.0979,43.689,1.458
9954,332.1313,30.892,1.031
9955,332.1647,61.785,2.062
9956,332.1980,27.015,0.901
9957,332.2314,10.596,0.354
9958,332.2648,16.754,0.559
9959,332.2981,54.546,1.820
9960,332.3315,30.892,1.031
9961,332.3649,61.785,2.062
9962,332.3982,14.985,0.500
9963,332.4316,52.980,1.768
9964,332.4650,64.016,2.136
9965,332.4983,42.384,1.414
9966,332.5317,47.976,1.601
9967,332.5651,43.689,1.458
9968,332.5984,33.508,1.118
9969,332.6318,10.596,0.354
9970,332.6652,0.000,0.000
9971,332.6985,29.970,1.000
9972,332.7319,0.000,0.000
9973,332.7653,29.970,1.000
9974,332.7986,33.508,1.118
9975,332.8320,91.458,3.052
9976,332.8654,52.980,1.768
9977,332.8987,33.508,1.118
9978,332.9321,27.015,0.901
9979,332.9655,42.384,1.414
9980,332.9988,30.892,1.031
9981,333.0322,7.493,0.250
9982,333.0656,10.596,0.354
9983,333.0989,54.029,1.803
9984,333.1323,42.384,1.414
9985,333.1657,37.463,1.250
9986,333.1990,89.910,3.000
9987,333.2324,29.970,1.000
9988,333.2658,29.970,1.000
9989,333.2991,42.384,1.414
9990,333.3325,69.078,2.305
9991,333.3659,14.985,0.500
9992,333.3992,33.508,1.118
9993,333.4326,40.348,1.346
9994,333.4660,22.478,0.750
9995,333.4993,38.205,1.275
9996,333.5327,78.224,2.610
9997,333.5661,57.061,1.904
9998,333.5994,14.985,0.500
9999,333.6328,64.453,2.151
10000,333.6662,47.976,1.601
10001,333.6995,54.029,1.803
10002,333.7329,29.970,1.000
10003,333.7663,33.508,1.118
10004,333.7996,40.348,1.346
10005,333.8330,37.463,1.250
10006,333.8664,27.015,0.901
10007,333.8997,120.813,4.031
10008,333.9331,37.463,1.250
10009,333.9665,45.575,1.521
10010,333.9998,47.387,1.581
10011,334.0332,112.388,3.750
10012,334.0666,30.892,1.031
10013,334.0999,107.277,3.579
10014,334.1333,52.980,1.768
10015,334.1667,29.970,1.000
10016,334.2000,29.970,1.000
10017,334.2334,16.754,0.559
10018,334.2668,37.463,1.250
10019,334.3001,27.015,0.901
10020,334.3335,38.205,1.275
10021,334.3669,82.758,2.761
10022,334.4002,29.970,1.000
10023,334.4336,67.848,2.264
10024,334.4670,112.388,3.750
10025,334.5003,29.970,1.000
10026,334.5337,45.575,1.521
10027,334.5671,71.080,2.372
10028,334.6004,45.575,1.521
10029,334.6338,27.015,0.901
10030,334.6672,7.493,0.250
10031,334.7005,10.596,0.354
10032,334.7339,14.985,0.500
10033,334.7673,0.000,0.000
10034,334.8006,0.000,0.000
10035,334.8340,21.192,0.707
10036,334.8674,33.508,1.118
10037,334.9007,37.463,1.250
10038,334.9341,101.909,3.400
10039,334.9675,100.802,3.363
10040,335.0008,58.518,1.953
10041,335.0342,42.384,1.414
10042,335.0676,30.892,1.031
10043,335.1009,58.518,1.953
10044,335.1343,29.970,1.000
10045,335.1677,22.478,0.750
10046,335.2010,38.205,1.275
10047,335.2344,37.463,1.250
10048,335.2678,64.453,2.151
10049,335.3011,10.596,0.354
10050,335.3345,37.463,1.250
10051,335.3679,57.061,1.904
10052,335.4012,37.463,1.250
10053,335.4346,47.976,1.601
10054,335.4680,42.384,1.414
10055,335.5013,60.407,2.016
10056,335.5347,37.463,1.250
10057,335.5681,16.754,0.559
10058,335.6014,16.754,0.559
10059,335.6348,33.508,1.118
10060,335.6681,52.980,1.768
10061,335.7015,21.192,0.707
10062,335.7349,31.788,1.061
10063,335.7682,71.080,2.372
10064,335.8016,60.407,2.016
10065,335.8350,16.754,0.559
10066,335.8683,52.980,1.768
10067,335.9017,92.677,3.092
10068,335.9351,22.478,0.750
10069,335.9684,29.970,1.000
10070,336.0018,57.061,1.904
10071,336.0352,131.066,4.373
10072,336.0685,54.546,1.820
10073,336.1019,97.690,3.260
10074,336.1353,38.205,1.275
10075,336.1686,52.980,1.768
10076,336.2020,31.788,1.061
10077,336.2354,31.788,1.061
10078,336.2687,47.976,1.601
10079,336.3021,52.448,1.750
10080,336.3355,30.892,1.031
10081,336.3688,76.409,2.550
10082,336.4022,59.940,2.000
10083,336.4356,82.758,2.761
10084,336.4689,45.575,1.521
10085,336.5023,45.575,1.521
10086,336.5357,82.758,2.761
10087,336.5690,74.925,2.500
10088,336.6024,64.016,2.136
10089,336.6358,90.222,3.010
10090,336.6691,33.508,1.118
10091,336.7025,14.985,0.500
10092,336.7359,7.493,0.250
10093,336.7692,42.384,1.414
10094,336.8026,33.508,1.118
10095,336.8360,47.976,1.601
10096,336.8693,33.508,1.118
10097,336.9027,37.463,1.250
10098,336.9361,63.576,2.121
10099,336.9694,67.848,2.264
10100,337.0028,22.478,0.750
10101,337.0362,37.463,1.250
10102,337.0695,23.693,0.791
10103,337.1029,27.015,0.901
10104,337.1363,10.596,0.354
10105,337.1696,22.478,0.750
10106,337.2030,21.192,0.707
10107,337.2364,58.518,1.953
10108,337.2697,0.000,0.000
10109,337.3031,60.407,2.016
10110,337.3365,30.892,1.031
10111,337.3698,21.192,0.707
10112,337.4032,37.463,1.250
10113,337.4366,40.348,1.346
10114,337.4699,37.463,1.250
10115,337.5033,29.970,1.000
10116,337.5367,14.985,0.500
10117,337.5700,7.493,0.250
10118,337.6034,7.493,0.250
10119,337.6368,23.693,0.791
10120,337.6701,21.192,0.707
10121,337.7035,33.508,1.118
10122,337.7369,67.015,2.236
10123,337.7702,14.985,0.500
10124,337.8036,63.576,2.121
10125,337.8370,61.785,2.062
10126,337.8703,14.985,0.500
10127,337.9037,43.689,1.458
10128,337.9371,59.940,2.000
10129,337.9704,83.769,2.795
10130,338.0038,87.377,2.915
10131,338.0372,82.758,2.761
10132,338.0705,45.575,1.521
10133,338.1039,52.448,1.750
10134,338.1373,59.940,2.000
10135,338.1706,52.980,1.768
10136,338.2040,29.970,1.000
10137,338.2374,10.596,0.354
10138,338.2707,31.788,1.061
10139,338.3041,27.015,0.901
10140,338.3375,44.955,1.500
10141,338.3708,105.960,3.536
10142,338.4042,75.299,2.512
10143,338.4376,45.575,1.521
10144,338.4709,67.848,2.264
10145,338.5043,57.061,1.904
10146,338.5377,90.222,3.010
10147,338.5710,112.637,3.758
10148,338.6044,82.418,2.750
10149,338.6378,29.970,1.000
10150,338.6711,37.463,1.250
10151,338.7045,33.508,1.118
10152,338.7379,37.463,1.250
10153,338.7712,22.478,0.750
10154,338.8046,63.576,2.121
10155,338.8380,33.508,1.118
10156,338.8713,43.689,1.458
10157,338.9047,23.693,0.791
10158,338.9381,37.463,1.250
10159,338.9714,47.976,1.601
10160,339.0048,45.575,1.521
10161,339.0382,0.000,0.000
10162,339.0715,16.754,0.559
10163,339.1049,16.754,0.559
10164,339.1383,42.384,1.414
10165,339.1716,16.754,0.559
10166,339.2050,14.985,0.500
10167,339.2384,37.463,1.250
10168,339.2717,37.463,1.250
10169,339.3051,22.478,0.750
10170,339.3385,30.892,1.031
10171,339.3718,83.769,2.795
10172,339.4052,10.596,0.354
10173,339.4386,16.754,0.559
10174,339.4719,37.463,1.250
10175,339.5053,23.693,0.791
10176,339.5387,7.493,0.250
10177,339.5720,21.192,0.707
10178,339.6054,40.348,1.346
10179,339.6388,10.596,0.354
10180,339.6721,38.205,1.275
10181,339.7055,21.192,0.707
10182,339.7389,22.478,0.750
10183,339.7722,27.015,0.901
10184,339.8056,31.788,1.061
10185,339.8390,47.387,1.581
10186,339.8723,87.377,2.915
10187,339.9057,44.955,1.500
10188,339.9391,29.970,1.000
10189,339.9724,54.546,1.820
10190,340.0058,97.690,3.260
10191,340.0392,90.222,3.010
10192,340.0725,120.114,4.008
10193,340.1059,52.448,1.750
10194,340.1393,29.970,1.000
10195,340.1726,44.955,1.500
10196,340.2060,33.508,1.118
10197,340.2394,7.493,0.250
10198,340.2727,50.261,1.677
10199,340.3061,31.788,1.061
10200,340.3395,59.940,2.000
10201,340.3728,89.910,3.000
10202,340.4062,29.970,1.000
10203,340.4396,113.382,3.783
10204,340.4729,89.910,3.000
10205,340.5063,52.980,1.768
10206,340.5397,38.205,1.275
10207,340.5730,75.299,2.512
10208,340.6064,59.940,2.000
10209,340.6398,128.251,4.279
10210,340.6731,23.693,0.791
10211,340.7065,33.508,1.118
10212,340.7399,23.693,0.791
10213,340.7732,21.192,0.707
10214,340.8066,43.689,1.458
10215,340.8400,21.192,0.707
10216,340.8733,60.407,2.016
10217,340.9067,27.015,0.901
10218,340.9401,16.754,0.559
10219,340.9734,40.348,1.346
10220,341.0068,38.205,1.275
10221,341.0402,43.689,1.458
10222,341.0735,7.493,0.250
10223,341.1069,10.596,0.354
10224,341.1403,31.788,1.061
10225,341.1736,21.192,0.707
10226,341.2070,30.892,1.031
10227,341.2404,63.576,2.121
10228,341.2737,38.205,1.275
10229,341.3071,67.848,2.264
10230,341.3405,10.596,0.354
10231,341.3738,27.015,0.901
10232,341.4072,40.348,1.346
10233,341.4406,23.693,0.791
10234,341.4739,40.348,1.346
10235,341.5073,30.892,1.031
10236,341.5407,0.000,0.000
10237,341.5740,0.000,0.000
10238,341.6074,30.892,1.031
10239,341.6408,14.985,0.500
10240,341.6741,38.205,1.275
10241,341.7075,33.508,1.118
10242,341.7409,0.000,0.000
10243,341.7742,23.693,0.791
10244,341.8076,73.793,2.462
10245,341.8410,30.892,1.031
10246,341.8743,47.387,1.581
10247,341.9077,92.677,3.092
10248,341.9411,30.892,1.031
10249,341.9744,52.448,1.750
10250,342.0078,117.037,3.905
10251,342.0412,89.910,3.000
10252,342.0745,59.940,2.000
10253,342.1079,59.940,2.000
10254,342.1413,67.433,2.250
10255,342.1746,59.940,2.000
10256,342.2080,23.693,0.791
10257,342.2414,42.384,1.414
10258,342.2747,38.205,1.275
10259,342.3081,30.892,1.031
10260,342.3415,52.448,1.750
10261,342.3748,105.163,3.509
10262,342.4082,82.758,2.761
10263,342.4416,67.848,2.264
10264,342.4749,45.575,1.521
10265,342.5083,33.508,1.118
10266,342.5417,60.407,2.016
10267,342.5750,135.073,4.507
10268,342.6084,82.418,2.750
10269,342.6418,38.205,1.275
10270,342.6751,50.261,1.677
10271,342.7085,40.348,1.346
10272,342.7419,7.493,0.250
10273,342.7752,27.015,0.901
10274,342.8086,37.463,1.250
10275,342.8420,16.754,0.559
10276,342.8753,58.518,1.953
10277,342.9087,23.693,0.791
10278,342.9421,37.463,1.250
10279,342.9754,47.976,1.601
10280,343.0088,37.463,1.250
10281,343.0422,16.754,0.559
10282,343.0755,10.596,0.354
10283,343.1089,50.261,1.677
10284,343.1423,14.985,0.500
10285,343.1756,23.693,0.791
10286,343.2090,10.596,0.354
10287,343.2424,61.785,2.062
10288,343.2757,45.575,1.521
10289,343.3091,22.478,0.750
10290,343.3425,30.892,1.031
10291,343.3758,45.575,1.521
10292,343.4092,29.970,1.000
10293,343.4426,27.015,0.901
10294,343.4759,22.478,0.750
10295,343.5093,16.754,0.559
10296,343.5427,22.478,0.750
10297,343.5760,23.693,0.791
10298,343.6094,14.985,0.500
10299,343.6428,33.508,1.118
10300,343.6761,23.693,0.791
10301,343.7095,23.693,0.791
10302,343.7429,30.892,1.031
10303,343.7762,37.463,1.250
10304,343.8096,61.785,2.062
10305,343.8430,16.754,0.559
10306,343.8763,45.575,1.521
10307,343.9097,91.150,3.041
10308,343.9431,38.205,1.275
10309,343.9764,52.980,1.768
10310,344.0098,130.851,4.366
10311,344.0432,97.403,3.250
10312,344.0765,59.940,2.000
10313,344.1099,45.575,1.521
10314,344.1433,59.940,2.000
10315,344.1766,45.575,1.521
10316,344.2100,21.192,0.707
10317,344.2434,23.693,0.791
10318,344.2767,33.508,1.118
10319,344.3101,40.348,1.346
10320,344.3435,52.448,1.750
10321,344.3768,52.980,1.768
10322,344.4102,128.251,4.279
10323,344.4436,82.418,2.750
10324,344.4769,67.848,2.264
10325,344.5103,45.575,1.521
10326,344.5437,29.970,1.000
10327,344.5770,67.848,2.264
10328,344.6104,127.593,4.257
10329,344.6438,40.348,1.346
10330,344.6771,33.508,1.118
10331,344.7105,40.348,1.346
10332,344.7439,33.508,1.118
10333,344.7772,16.754,0.559
10334,344.8106,58.518,1.953
10335,344.8440,14.985,0.500
10336,344.8773,47.976,1.601
10337,344.9107,14.985,0.500
10338,344.9441,38.205,1.275
10339,344.9774,54.546,1.820
10340,345.0108,21.192,0.707
10341,345.0442,0.000,0.000
10342,345.0775,7.493,0.250
10343,345.1109,37.463,1.250
10344,345.1443,33.508,1.118
10345,345.1776,14.985,0.500
10346,345.2110,23.693,0.791
10347,345.2444,43.689,1.458
10348,345.2777,14.985,0.500
10349,345.3111,37.463,1.250
10350,345.3445,85.428,2.850
10351,345.3778,14.985,0.500
10352,345.4112,16.754,0.559
10353,345.4446,61.785,2.062
10354,345.4779,27.015,0.901
10355,345.5113,7.493,0.250
10356,345.5447,0.000,0.000
10357,345.5780,7.493,0.250
10358,345.6114,23.693,0.791
10359,345.6448,47.976,1.601
10360,345.6781,22.478,0.750
10361,345.7115,7.493,0.250
10362,345.7449,10.596,0.354
10363,345.7782,50.261,1.677
10364,345.8116,58.518,1.953
10365,345.8450,33.508,1.118
10366,345.8783,40.348,1.346
10367,345.9117,82.758,2.761
10368,345.9451,45.575,1.521
10369,345.9784,90.222,3.010
10370,346.0118,97.690,3.260
10371,346.0452,105.163,3.509
10372,346.0785,59.940,2.000
10373,346.1119,52.448,1.750
10374,346.1453,76.409,2.550
10375,346.1786,52.448,1.750
10376,346.2120,22.478,0.750
10377,346.2454,47.976,1.601
10378,346.2787,37.463,1.250
10379,346.3121,29.970,1.000
10380,346.3455,40.348,1.346
10381,346.3788,135.073,4.507
10382,346.4122,67.848,2.264
10383,346.4456,67.848,2.264
10384,346.4789,52.448,1.750
10385,346.5123,29.970,1.000
10386,346.5457,74.925,2.500
10387,346.5790,113.382,3.783
10388,346.6124,59.940,2.000
10389,346.6458,50.261,1.677
10390,346.6791,44.955,1.500
10391,346.7125,31.788,1.061
10392,346.7459,42.384,1.414
10393,346.7792,0.000,0.000
10394,346.8126,64.453,2.151
10395,346.8460,23.693,0.791
10396,346.8793,23.693,0.791
10397,346.9127,27.015,0.901
10398,346.9461,30.892,1.031
10399,346.9794,52.980,1.768
10400,347.0128,21.192,0.707
10401,347.0462,14.985,0.500
10402,347.0795,21.192,0.707
10403,347.1129,42.384,1.414
10404,347.1463,33.508,1.118
10405,347.1796,7.493,0.250
10406,347.2130,30.892,1.031
10407,347.2464,27.015,0.901
10408,347.2797,57.061,1.904
10409,347.3131,60.407,2.016
10410,347.3465,10.596,0.354
10411,347.3798,67.015,2.236
10412,347.4132,14.985,0.500
10413,347.4466,47.976,1.601
10414,347.4799,16.754,0.559
10415,347.5133,16.754,0.559
10416,347.5467,7.493,0.250
10417,347.5800,10.596,0.354
10418,347.6134,16.754,0.559
10419,347.6468,31.788,1.061
10420,347.6801,38.205,1.275
10421,347.7135,54.029,1.803
10422,347.7469,14.985,0.500
10423,347.7802,21.192,0.707
10424,347.8136,33.508,1.118
10425,347.8470,54.546,1.820
10426,347.8803,75.299,2.512
10427,347.9137,30.892,1.031
10428,347.9471,27.015,0.901
10429,347.9804,52.980,1.768
10430,348.0138,130.851,4.366
10431,348.0472,59.940,2.000
10432,348.0805,52.980,1.768
10433,348.1139,97.403,3.250
10434,348.1473,50.261,1.677
10435,348.1806,30.892,1.031
10436,348.2140,27.015,0.901
10437,348.2474,10.596,0.354
10438,348.2807,31.788,1.061
10439,348.3141,89.910,3.000
10440,348.3475,29.970,1.000
10441,348.3808,90.222,3.010
10442,348.4142,67.433,2.250
10443,348.4476,74.925,2.500
10444,348.4809,91.150,3.041
10445,348.5143,45.575,1.521
10446,348.5477,52.980,1.768
10447,348.5810,61.785,2.062
10448,348.6144,82.758,2.761
10449,348.6478,30.892,1.031
10450,348.6811,16.754,0.559
10451,348.7145,33.508,1.118
10452,348.7479,0.000,0.000
10453,348.7812,14.985,0.500
10454,348.8146,7.493,0.250
10455,348.8480,64.453,2.151
10456,348.8813,43.689,1.458
10457,348.9147,33.508,1.118
10458,348.9481,27.015,0.901
10459,348.9814,23.693,0.791
10460,349.0148,57.061,1.904
10461,349.0482,10.596,0.354
10462,349.0815,16.754,0.559
10463,349.1149,23.693,0.791
10464,349.1483,14.985,0.500
10465,349.1816,16.754,0.559
10466,349.2150,27.015,0.901
10467,349.2484,64.016,2.136
10468,349.2817,29.970,1.000
10469,349.3151,45.575,1.521
10470,349.3485,30.892,1.031
10471,349.3818,14.985,0.500
10472,349.4152,40.348,1.346
10473,349.4486,31.788,1.061
10474,349.4819,23.693,0.791
10475,349.5153,30.892,1.031
10476,349.5487,7.493,0.250
10477,349.5820,0.000,0.000
10478,349.6154,29.970,1.000
10479,349.6488,16.754,0.559
10480,349.6821,30.892,1.031
10481,349.7155,22.478,0.750
10482,349.7489,30.892,1.031
10483,349.7822,43.689,1.458
10484,349.8156,67.015,2.236
10485,349.8490,52.448,1.750
10486,349.8823,30.892,1.031
10487,349.9157,61.785,2.062
10488,349.9491,44.955,1.500
10489,349.9824,100.523,3.354
10490,350.0158,52.980,1.768
10491,350.0492,60.407,2.016
10492,350.0825,74.925,2.500
10493,350.1159,76.409,2.550
10494,350.1493,54.546,1.820
10495,350.1826,33.508,1.118
10496,350.2160,37.463,1.250
10497,350.2494,47.387,1.581
10498,350.2827,29.970,1.000
10499,350.3161,22.478,0.750
10500,350.3495,61.785,2.062
10501,350.3828,29.970,1.000
10502,350.4162,59.940,2.000
10503,350.4496,150.038,5.006
10504,350.4829,52.448,1.750
10505,350.5163,30.892,1.031
10506,350.5497,75.299,2.512
10507,350.5830,119.880,4.000
10508,350.6164,30.892,1.031
10509,350.6498,38.205,1.275
10510,350.6831,40.348,1.346
10511,350.7165,52.980,1.768
10512,350.7499,21.192,0.707
10513,350.7832,16.754,0.559
10514,350.8166,43.689,1.458
10515,350.8500,69.078,2.305
10516,350.8833,16.754,0.559
10517,350.9167,47.976,1.601
10518,350.9501,40.348,1.346
10519,350.9834,31.788,1.061
10520,351.0168,16.754,0.559
10521,351.0502,0.000,0.000
10522,351.0835,14.985,0.500
10523,351.1169,7.493,0.250
10524,351.1503,43.689,1.458
10525,351.1836,21.192,0.707
10526,351.2170,60.407,2.016
10527,351.2504,38.205,1.275
10528,351.2837,44.955,1.500
10529,351.3171,23.693,0.791
10530,351.3505,44.955,1.500
10531,351.3838,14.985,0.500
10532,351.4172,30.892,1.031
10533,351.4506,47.387,1.581
10534,351.4839,16.754,0.559
10535,351.5173,16.754,0.559
10536,351.5507,16.754,0.559
10537,351.5840,7.493,0.250
10538,351.6174,14.985,0.500
10539,351.6508,40.348,1.346
10540,351.6841,16.754,0.559
10541,351.7175,57.061,1.904
10542,351.7509,10.596,0.354
10543,351.7842,47.387,1.581
10544,351.8176,16.754,0.559
10545,351.8510,37.463,1.250
10546,351.8843,74.925,2.500
10547,351.9177,38.205,1.275
10548,351.9511,60.407,2.016
10549,351.9844,64.453,2.151
10550,352.0178,83.769,2.795
10551,352.0512,105.960,3.536
10552,352.0845,54.546,1.820
10553,352.1179,29.970,1.000
10554,352.1513,60.407,2.016
10555,352.1846,29.970,1.000
10556,352.2180,16.754,0.559
10557,352.2514,10.596,0.354
10558,352.2847,21.192,0.707
10559,352.3181,30.892,1.031
10560,352.3515,91.150,3.041
10561,352.3848,37.463,1.250
10562,352.4182,67.848,2.264
10563,352.4516,157.521,5.256
10564,352.4849,38.205,1.275
10565,352.5183,29.970,1.000
10566,352.5517,59.940,2.000
10567,352.5850,120.114,4.008
10568,352.6184,30.892,1.031
10569,352.6518,29.970,1.000
10570,352.6851,47.387,1.581
10571,352.7185,31.788,1.061
10572,352.7519,7.493,0.250
10573,352.7852,42.384,1.414
10574,352.8186,14.985,0.500
10575,352.8520,33.508,1.118
10576,352.8853,40.348,1.346
10577,352.9187,37.463,1.250
10578,352.9521,61.785,2.062
10579,352.9854,43.689,1.458
10580,353.0188,21.192,0.707
10581,353.0522,16.754,0.559
10582,353.0855,10.596,0.354
10583,353.1189,22.478,0.750
10584,353.1523,33.508,1.118
10585,353.1856,10.596,0.354
10586,353.2190,14.985,0.500
10587,353.2524,7.493,0.250
10588,353.2857,23.693,0.791
10589,353.3191,67.848,2.264
10590,353.3525,22.478,0.750
10591,353.3858,14.985,0.500
10592,353.4192,47.387,1.581
