time,user,param,value,time_sec
00:18:23.5682250,0,phase shift,3.0019665,1103.568225
00:18:23.5842921,0,phase shift,3.0194197,1103.5842921
00:18:23.7018897,0,phase shift,3.0368729,1103.7018897
00:18:23.7040618,0,phase shift,3.0543263,1103.7040618
00:18:23.7181282,0,phase shift,3.0717795,1103.7181282
00:18:23.7344601,0,phase shift,3.089233,1103.7344601
00:18:23.7857207,0,phase shift,3.106686,1103.7857207
00:18:23.7919020,0,phase shift,3.1241393,1103.791902
00:18:32.7598014,0,phase shift,2.9496067,1112.7598014
00:18:32.9518351,0,phase shift,2.687807,1112.9518351
00:18:32.9668262,0,phase shift,2.4609144,1112.9668262
00:18:32.9850110,0,phase shift,2.3911011,1112.985011
00:18:32.9999965,0,phase shift,2.3038347,1112.9999965
00:18:33.0182539,0,phase shift,2.2863815,1113.0182539
00:18:33.0510187,0,phase shift,2.268928,1113.0510187
00:18:34.2996750,0,phase shift,2.2340217,1114.299675
00:18:34.3195524,0,phase shift,2.1991148,1114.3195524
00:18:34.3340149,0,phase shift,2.1816616,1114.3340149
00:18:34.3507006,0,phase shift,2.1642084,1114.3507006
00:18:34.3677553,0,phase shift,2.146755,1114.3677553
00:18:36.2908730,0,phase shift,2.1642084,1116.290873
00:18:42.4645915,0,frequency,0.0,1122.4645915
00:18:42.4650970,0,frequency,0.0,1122.465097
00:18:42.4661563,0,frequency,0.0,1122.4661563
00:18:42.4663714,0,amplitude,0.0,1122.4663714
00:18:42.4666771,0,frequency,0.0,1122.4666771
00:18:42.4672816,0,phase shift,0.0,1122.4672816
00:18:42.4674126,0,offset,90.0,1122.4674126
00:18:44.1015595,1,amplitude,0.0,1124.1015595
00:18:44.1018113,1,phase shift,0.0,1124.1018113
00:18:44.1024555,1,offset,90.0,1124.1024555
00:18:44.8297201,2,amplitude,0.0,1124.8297201
00:18:44.8299930,2,phase shift,0.0,1124.829993
